,시설종류,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,시도명
855,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
856,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
857,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
858,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
859,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
860,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
861,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
862,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
863,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
864,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
865,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
866,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
867,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
868,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
869,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
870,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
871,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
872,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
873,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
874,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
875,초등학교,대전유성경찰서,Y,1.0,10.945749525616698,대전광역시 유성구
876,초등학교,세종남부경찰서,Y,0.0,10.945749525616698,세종특별자치시
877,외국인학교,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
878,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
879,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
880,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
881,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
882,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
883,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
884,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
885,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
886,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
887,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
888,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
889,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
890,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
891,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
892,초등학교,인천서부경찰서,Y,4.0,10.945749525616698,인천광역시 서구
893,초등학교,인천서부경찰서,Y,3.0,10.945749525616698,인천광역시 서구
894,초등학교,인천서부경찰서,Y,6.0,10.945749525616698,인천광역시 서구
895,초등학교,인천서부경찰서,Y,5.0,10.945749525616698,인천광역시 서구
896,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
897,초등학교,인천서부경찰서,Y,5.0,10.945749525616698,인천광역시 서구
898,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
899,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
900,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
901,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
902,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
903,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
904,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
905,초등학교,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
906,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
907,어린이집,인천서부경찰서,N,1.0,10.945749525616698,인천광역시 서구
908,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
909,학원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
910,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
911,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
912,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
913,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
914,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
915,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
916,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
917,유치원,인천서부경찰서,Y,2.0,10.945749525616698,인천광역시 서구
918,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
919,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
920,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
921,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
922,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
923,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
924,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
925,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
926,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
927,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
928,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
929,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
930,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
931,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
932,어린이집,인천서부경찰서,Y,2.0,10.945749525616698,인천광역시 서구
933,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
934,어린이집,인천서부경찰서,Y,2.0,10.945749525616698,인천광역시 서구
935,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
936,어린이집,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
937,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
938,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
939,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
940,어린이집,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
941,초등학교,군포경찰서,Y,4.0,10.945749525616698,경기도 군포시
942,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
943,유치원,군포경찰서,Y,4.0,10.945749525616698,경기도 군포시
944,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
945,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
946,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
947,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
948,초등학교,군포경찰서,Y,4.0,10.945749525616698,경기도 군포시
949,초등학교,군포경찰서,Y,5.0,10.945749525616698,경기도 군포시
950,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
951,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
952,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
953,초등학교,군포경찰서,Y,10.0,10.945749525616698,경기도 군포시
954,유치원,군포경찰서,Y,8.0,10.945749525616698,경기도 군포시
955,어린이집,군포경찰서,N,0.0,10.945749525616698,경기도 군포시
956,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
957,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
958,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
959,유치원,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
960,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
961,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
962,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
963,어린이집,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
964,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
965,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
966,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
967,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
968,초등학교,군포경찰서,Y,8.0,10.945749525616698,경기도 군포시
969,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
970,초등학교,군포경찰서,Y,5.0,10.945749525616698,경기도 군포시
971,어린이집,군포경찰서,Y,1.0,10.945749525616698,경기도 군포시
972,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
973,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
974,초등학교,군포경찰서,Y,5.0,10.945749525616698,경기도 군포시
975,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
976,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
977,초등학교,군포경찰서,Y,5.0,10.945749525616698,경기도 군포시
978,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
979,초등학교,군포경찰서,Y,4.0,10.945749525616698,경기도 군포시
980,초등학교,군포경찰서,Y,9.0,10.945749525616698,경기도 군포시
981,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
982,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
983,초등학교,군포경찰서,Y,4.0,10.945749525616698,경기도 군포시
984,초등학교,군포경찰서,Y,4.0,10.945749525616698,경기도 군포시
985,초등학교,군포경찰서,Y,5.0,10.945749525616698,경기도 군포시
986,초등학교,군포경찰서,Y,3.0,10.945749525616698,경기도 군포시
987,초등학교,군포경찰서,Y,2.0,10.945749525616698,경기도 군포시
988,초등학교,동해경찰서,Y,6.0,20.5,강원도 동해시
989,초등학교,동해경찰서,Y,4.0,10.945749525616698,강원도 동해시
990,초등학교,동해경찰서,Y,3.0,10.945749525616698,강원도 동해시
991,초등학교,동해경찰서,Y,6.0,24.0,강원도 동해시
992,초등학교,동해경찰서,Y,3.0,12.0,강원도 동해시
993,초등학교,동해경찰서,Y,5.0,10.5,강원도 동해시
994,초등학교,동해경찰서,Y,2.0,10.945749525616698,강원도 동해시
995,초등학교,동해경찰서,Y,5.0,14.0,강원도 동해시
996,초등학교,동해경찰서,Y,6.0,15.0,강원도 동해시
997,초등학교,동해경찰서,Y,3.0,17.5,강원도 동해시
998,초등학교,동해경찰서,Y,7.0,15.0,강원도 동해시
999,초등학교,동해경찰서,Y,5.0,13.0,강원도 동해시
1000,초등학교,동해경찰서,Y,4.0,14.0,강원도 동해시
1001,초등학교,동해경찰서,Y,3.0,10.945749525616698,강원도 동해시
1002,어린이집,동해경찰서,Y,1.0,10.945749525616698,강원도 동해시
1003,유치원,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1004,유치원,동해경찰서,Y,3.0,10.945749525616698,강원도 동해시
1005,유치원,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1006,유치원,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1007,어린이집,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1008,어린이집,동해경찰서,Y,3.0,10.945749525616698,강원도 동해시
1009,어린이집,동해경찰서,Y,2.0,8.0,강원도 동해시
1010,어린이집,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1011,어린이집,동해경찰서,Y,2.0,10.945749525616698,강원도 동해시
1012,어린이집,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1013,어린이집,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1014,어린이집,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1015,유치원,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1016,유치원,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1017,특수학교,동해경찰서,Y,1.0,5.5,강원도 동해시
1018,유치원,동해경찰서,N,0.0,10.945749525616698,강원도 동해시
1019,어린이집,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1020,초등학교,시흥경찰서,Y,3.0,10.945749525616698,경기도 시흥시
1021,어린이집,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1022,유치원,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1023,어린이집,시흥경찰서,Y,3.0,10.945749525616698,경기도 시흥시
1024,초등학교,시흥경찰서,Y,2.0,10.945749525616698,경기도 시흥시
1025,초등학교,시흥경찰서,Y,2.0,10.945749525616698,경기도 시흥시
1026,어린이집,시흥경찰서,Y,3.0,10.945749525616698,경기도 시흥시
1027,유치원,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1028,초등학교,시흥경찰서,N,0.0,10.945749525616698,경기도 시흥시
1029,초등학교,경기도 수원시 남부경찰서,Y,3.0,8.5,경기도 수원시
1030,초등학교,경기도 수원시 남부경찰서,Y,1.0,15.0,경기도 수원시
1031,초등학교,경기도 수원시 남부경찰서,N,0.0,15.0,경기도 수원시
1032,초등학교,경기도 수원시 남부경찰서,N,0.0,10.945749525616698,경기도 수원시
1033,초등학교,경기도 수원시 남부경찰서,N,0.0,13.5,경기도 수원시
1034,초등학교,경기도 수원시 남부경찰서,Y,2.0,13.5,경기도 수원시
1035,초등학교,경기도 수원시 남부경찰서,N,0.0,9.0,경기도 수원시
1036,초등학교,경기도 수원시 남부경찰서,N,0.0,10.945749525616698,경기도 수원시
1037,초등학교,경기도 수원시 남부경찰서,N,0.0,10.945749525616698,경기도 수원시
1038,초등학교,경기도 수원시 남부경찰서,N,0.0,10.945749525616698,경기도 수원시
1039,초등학교,경기도 수원시 남부경찰서,N,0.0,10.945749525616698,경기도 수원시
1040,초등학교,경기도 수원시 남부경찰서,Y,2.0,7.5,경기도 수원시
1041,초등학교,경기도 수원시 남부경찰서,N,0.0,9.5,경기도 수원시
1042,초등학교,경기도 수원시 남부경찰서,Y,3.0,9.5,경기도 수원시
1043,초등학교,경기도 수원시 남부경찰서,Y,1.0,36.0,경기도 수원시
1044,초등학교,경기도 수원시 남부경찰서,Y,1.0,16.5,경기도 수원시
1045,초등학교,경기도 수원시 남부경찰서,N,0.0,17.0,경기도 수원시
1046,초등학교,경기도 수원시 남부경찰서,Y,1.0,17.0,경기도 수원시
1047,초등학교,경기도 수원시 남부경찰서,N,0.0,17.0,경기도 수원시
1048,초등학교,경기도 수원시 남부경찰서,Y,1.0,15.5,경기도 수원시
1049,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1050,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1051,유치원,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1052,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1053,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1054,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1055,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1056,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1057,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1058,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1059,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1060,유치원,금산경찰서,Y,1.0,10.945749525616698,충청남도 금산군
1061,유치원,금산경찰서,Y,1.0,10.945749525616698,충청남도 금산군
1062,유치원,금산경찰서,Y,1.0,10.945749525616698,충청남도 금산군
1063,대안학교,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1064,유치원,경산경찰서,N,0.0,10.945749525616698,경상북도 경산시
1065,유치원,경산경찰서,N,0.0,10.945749525616698,경상북도 경산시
1066,유치원,경산경찰서,N,0.0,10.945749525616698,경상북도 경산시
1067,초등학교,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1068,유치원,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1069,유치원,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1070,어린이집,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1071,어린이집,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1072,어린이집,시흥경찰서,N,0.0,10.945749525616698,경기도 시흥시
1073,초등학교,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1074,유치원,시흥경찰서,N,0.0,10.945749525616698,경기도 시흥시
1075,유치원,시흥경찰서,N,0.0,10.945749525616698,경기도 시흥시
1076,초등학교,시흥경찰서,Y,4.0,10.945749525616698,경기도 시흥시
1077,초등학교,시흥경찰서,Y,2.0,10.945749525616698,경기도 시흥시
1078,유치원,시흥경찰서,Y,1.0,10.945749525616698,경기도 시흥시
1079,유치원,시흥경찰서,N,0.0,14.0,경기도 시흥시
1080,초등학교,원주경찰서,Y,2.0,10.945749525616698,강원도 원주시
1081,어린이집,용산경찰서,Y,1.0,8.5,서울특별시 용산구
1082,어린이집,용산경찰서,Y,1.0,4.5,서울특별시 용산구
1083,어린이집,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1084,어린이집,용산경찰서,Y,1.0,7.0,서울특별시 용산구
1085,어린이집,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1086,어린이집,용산경찰서,Y,1.0,9.5,서울특별시 용산구
1087,어린이집,용산경찰서,Y,1.0,4.95,서울특별시 용산구
1088,국제학교,용산경찰서,Y,1.0,15.5,서울특별시 용산구
1089,외국인교육기관,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1090,초등학교,금산경찰서,Y,4.0,10.945749525616698,충청남도 금산군
1091,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1092,초등학교,금산경찰서,Y,4.0,10.945749525616698,충청남도 금산군
1093,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1094,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1095,초등학교,금산경찰서,Y,1.0,10.945749525616698,충청남도 금산군
1096,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1097,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1098,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1099,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1100,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1101,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1102,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1103,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1104,유치원,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1105,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1106,유치원,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1107,초등학교,금산경찰서,Y,2.0,10.945749525616698,충청남도 금산군
1108,유치원,금산경찰서,N,0.0,10.945749525616698,충청남도 금산군
1109,초등학교,금산경찰서,Y,3.0,10.945749525616698,충청남도 금산군
1110,초등학교,용산경찰서,Y,1.0,5.0,서울특별시 용산구
1111,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1112,초등학교,용산경찰서,Y,1.0,10.0,서울특별시 용산구
1113,초등학교,용산경찰서,Y,1.0,13.0,서울특별시 용산구
1114,초등학교,용산경찰서,Y,1.0,9.5,서울특별시 용산구
1115,초등학교,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1116,초등학교,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1117,초등학교,용산경찰서,Y,1.0,7.0,서울특별시 용산구
1118,초등학교,용산경찰서,Y,1.0,6.5,서울특별시 용산구
1119,초등학교,용산경찰서,Y,1.0,8.0,서울특별시 용산구
1120,초등학교,용산경찰서,Y,1.0,9.0,서울특별시 용산구
1121,초등학교,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1122,초등학교,용산경찰서,Y,1.0,11.0,서울특별시 용산구
1123,초등학교,용산경찰서,Y,1.0,4.75,서울특별시 용산구
1124,초등학교,용산경찰서,Y,1.0,8.0,서울특별시 용산구
1125,초등학교,용산경찰서,Y,1.0,11.0,서울특별시 용산구
1126,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1127,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1128,유치원,용산경찰서,Y,1.0,6.5,서울특별시 용산구
1129,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1130,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1131,유치원,용산경찰서,Y,1.0,6.5,서울특별시 용산구
1132,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1133,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1134,유치원,용산경찰서,Y,1.0,10.945749525616698,서울특별시 용산구
1135,초등학교,경산경찰서,Y,2.0,10.945749525616698,경상북도 경산시
1136,초등학교,인천서부경찰서,N,1.0,10.945749525616698,인천광역시 서구
1137,초등학교,인천서부경찰서,N,1.0,10.945749525616698,인천광역시 서구
1138,초등학교,인천서부경찰서,N,6.0,10.945749525616698,인천광역시 서구
1139,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1140,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1141,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1142,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1143,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1144,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1145,유치원,인천서부경찰서,Y,2.0,10.945749525616698,인천광역시 서구
1146,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1147,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1148,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1149,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1150,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1151,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1152,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1153,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1154,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1155,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1156,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1157,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1158,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1159,유치원,인천서부경찰서,Y,1.0,10.945749525616698,인천광역시 서구
1160,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1161,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1162,유치원,인천서부경찰서,N,0.0,10.945749525616698,인천광역시 서구
1163,초등학교,강북경찰서,Y,9.0,10.945749525616698,서울특별시 강북구
1164,초등학교,강북경찰서,Y,6.0,10.945749525616698,서울특별시 강북구
1165,초등학교,강북경찰서,Y,7.0,10.945749525616698,서울특별시 강북구
1166,초등학교,강북경찰서,Y,3.0,10.945749525616698,서울특별시 강북구
1167,초등학교,강북경찰서,Y,6.0,10.945749525616698,서울특별시 강북구
1168,초등학교,강북경찰서,Y,7.0,10.945749525616698,서울특별시 강북구
1169,초등학교,강북경찰서,Y,8.0,10.945749525616698,서울특별시 강북구
1170,초등학교,강북경찰서,Y,6.0,10.945749525616698,서울특별시 강북구
1171,초등학교,강북경찰서,Y,3.0,10.945749525616698,서울특별시 강북구
1172,초등학교,강북경찰서,Y,3.0,10.945749525616698,서울특별시 강북구
1173,초등학교,강북경찰서,Y,6.0,10.945749525616698,서울특별시 강북구
1174,초등학교,강북경찰서,Y,5.0,10.945749525616698,서울특별시 강북구
1175,초등학교,강북경찰서,Y,6.0,10.945749525616698,서울특별시 강북구
1176,초등학교,강북경찰서,Y,3.0,10.945749525616698,서울특별시 강북구
1177,유치원,강북경찰서,Y,4.0,10.945749525616698,서울특별시 강북구
1178,유치원,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1179,유치원,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1180,어린이집,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1181,유치원,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1182,유치원,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1183,특수학교,강북경찰서,Y,7.0,10.945749525616698,서울특별시 강북구
1184,특수학교,강북경찰서,Y,6.0,10.945749525616698,서울특별시 강북구
1185,특수학교,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1186,초등학교,강북경찰서,Y,4.0,10.945749525616698,서울특별시 강북구
1187,어린이집,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1188,어린이집,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1189,어린이집,강북경찰서,Y,1.0,10.945749525616698,서울특별시 강북구
1190,어린이집,강북경찰서,Y,2.0,10.945749525616698,서울특별시 강북구
1191,초등학교,부천원미경찰서,Y,20.0,10.945749525616698,경기도 부천시
1192,유치원,부평경찰서,Y,2.0,10.5,인천광역시 부평구
1193,유치원,부평경찰서,Y,2.0,10.0,인천광역시 부평구
1194,유치원,부평경찰서,Y,1.0,5.5,인천광역시 부평구
1195,유치원,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1196,유치원,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1197,유치원,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1198,어린이집,삼산경찰서,Y,2.0,10.945749525616698,인천광역시 부평구
1199,어린이집,삼산경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1200,어린이집,삼산경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1201,어린이집,삼산경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1202,어린이집,삼산경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1203,어린이집,삼산경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1204,어린이집,삼산경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1205,어린이집,삼산경찰서,Y,4.0,6.5,인천광역시 부평구
1206,어린이집,부평경찰서,Y,4.0,8.0,인천광역시 부평구
1207,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1208,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1209,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1210,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1211,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1212,어린이집,부평경찰서,Y,1.0,9.0,인천광역시 부평구
1213,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1214,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
1215,어린이집,부평경찰서,Y,1.0,10.945749525616698,인천광역시 부평구
